index,author,url,recipeTitle,recipeRating,commentBody,commentType,userID,commentRecommendations,prompt,ai_guess
0,Ligaya Mishan,https://cooking.nytimes.com/recipes/1027054-melon-salad-with-nectarines-tomatoes-and-basil,"Melon Salad With Nectarines, Tomatoes and Basil  Recipe",5(331),"Wonderful salad. I cut the olive oil by a third, tossed in a handful of arugula, chopped up a small fresh cucumber from my garden, and added half a minced fresno pepper (low heat). Tangy, sweet -- a party in my mouth.",comment,75950944,11,"

Here's a comment from NYT Cooking:Wonderful salad. I cut the olive oil by a third, tossed in a handful of arugula, chopped up a small fresh cucumber from my garden, and added half a minced fresno pepper (low heat). Tangy, sweet -- a party in my mouth.

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",positive_user_describing_changes
0,Ligaya Mishan,https://cooking.nytimes.com/recipes/1027054-melon-salad-with-nectarines-tomatoes-and-basil,"Melon Salad With Nectarines, Tomatoes and Basil  Recipe",5(331),"We had ripe melon and red onion on hand. I plucked ripe plums from our plum tree, and mint weeds from out back. Soaked the onion in lemon juice from the start. Sliced fresh tomatoes, shaved grana padano. Skipped the capers and vinegar (lemon juice felt like sufficient acid). One of the best salads we've ever had!",comment,81727008,8,"

Here's a comment from NYT Cooking:We had ripe melon and red onion on hand. I plucked ripe plums from our plum tree, and mint weeds from out back. Soaked the onion in lemon juice from the start. Sliced fresh tomatoes, shaved grana padano. Skipped the capers and vinegar (lemon juice felt like sufficient acid). One of the best salads we've ever had!

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",positive_user_describing_changes
0,Ligaya Mishan,https://cooking.nytimes.com/recipes/1027054-melon-salad-with-nectarines-tomatoes-and-basil,"Melon Salad With Nectarines, Tomatoes and Basil  Recipe",5(331),"We loved this salad 
Happen to have some small fresh mozzarella balls
which were good added to the salad mix",comment,47957214,8,"

Here's a comment from NYT Cooking:We loved this salad 
Happen to have some small fresh mozzarella balls
which were good added to the salad mix

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",positive_user_describing_changes
0,Ligaya Mishan,https://cooking.nytimes.com/recipes/1027054-melon-salad-with-nectarines-tomatoes-and-basil,"Melon Salad With Nectarines, Tomatoes and Basil  Recipe",5(331),"Years ago a friend took me to a Bangkok restaurant that served a salad like this using barely-ripe but fragrant mango and with a Thai-inflected dressing. Similar to a northern style somtam but different. I remember that salad to this day because of the small dried fish that made one flavor layer. Sour salt fruit chilies and fish. With rice, of course.",comment,80074844,7,"

Here's a comment from NYT Cooking:Years ago a friend took me to a Bangkok restaurant that served a salad like this using barely-ripe but fragrant mango and with a Thai-inflected dressing. Similar to a northern style somtam but different. I remember that salad to this day because of the small dried fish that made one flavor layer. Sour salt fruit chilies and fish. With rice, of course.

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",maybe_not_about_the_recipe
0,Ligaya Mishan,https://cooking.nytimes.com/recipes/1027054-melon-salad-with-nectarines-tomatoes-and-basil,"Melon Salad With Nectarines, Tomatoes and Basil  Recipe",5(331),"I bought 20 mangoes off a truck, so I subbed mango for melon, and had on hand: a few cherries, firm little round plums, lime juice, Spanish meseta cheese…  all else as written. Superb.",comment,12858772,6,"

Here's a comment from NYT Cooking:I bought 20 mangoes off a truck, so I subbed mango for melon, and had on hand: a few cherries, firm little round plums, lime juice, Spanish meseta cheese…  all else as written. Superb.

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",positive_user_describing_changes
0,Ligaya Mishan,https://cooking.nytimes.com/recipes/1027054-melon-salad-with-nectarines-tomatoes-and-basil,"Melon Salad With Nectarines, Tomatoes and Basil  Recipe",5(331),Absolutely outstanding salad. Husband already requested it again for an upcoming special occasion. Worth the time to prep it...and luckily our capers were tiny so they didn't need to be cut in half.,comment,92276941,4,"

Here's a comment from NYT Cooking:Absolutely outstanding salad. Husband already requested it again for an upcoming special occasion. Worth the time to prep it...and luckily our capers were tiny so they didn't need to be cut in half.

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",positive_user_made_as_written
0,Ligaya Mishan,https://cooking.nytimes.com/recipes/1027054-melon-salad-with-nectarines-tomatoes-and-basil,"Melon Salad With Nectarines, Tomatoes and Basil  Recipe",5(331),"This was great! I used mint and black pepper and sherry vinegar. I’d omit the onions next time. My combo was canary melon, white nectarines and yellow tomato with pecorino Romano.  I can’t wait to make it again",comment,80541293,4,"

Here's a comment from NYT Cooking:This was great! I used mint and black pepper and sherry vinegar. I’d omit the onions next time. My combo was canary melon, white nectarines and yellow tomato with pecorino Romano.  I can’t wait to make it again

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",positive_user_describing_changes
0,Ligaya Mishan,https://cooking.nytimes.com/recipes/1027054-melon-salad-with-nectarines-tomatoes-and-basil,"Melon Salad With Nectarines, Tomatoes and Basil  Recipe",5(331),"The introduction says ""be sure to season each ingredient separately and build the salad in layers"".  The instructions say to put the melon, peaches and tomatoes in the bowl together and then season.  Which yields the best result?",comment,84436910,3,"

Here's a comment from NYT Cooking:The introduction says ""be sure to season each ingredient separately and build the salad in layers"".  The instructions say to put the melon, peaches and tomatoes in the bowl together and then season.  Which yields the best result?

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",question
0,Ligaya Mishan,https://cooking.nytimes.com/recipes/1027054-melon-salad-with-nectarines-tomatoes-and-basil,"Melon Salad With Nectarines, Tomatoes and Basil  Recipe",5(331),What is a caper leaf?,comment,68767131,3,"

Here's a comment from NYT Cooking:What is a caper leaf?

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",question
0,Ligaya Mishan,https://cooking.nytimes.com/recipes/1027054-melon-salad-with-nectarines-tomatoes-and-basil,"Melon Salad With Nectarines, Tomatoes and Basil  Recipe",5(331),"Delish! Subbed fresh mint for the basil. Thanks for the suggestion to mellow the onion in ice water. Never tried that before, and it works. The onion becomes a crunchy element with a gentle onion flavor. No need to hassle about the capers. I just threw in a few of the regular little ones I had in the refrigerator and they really topped the dish off nicely. Can’t wait to make this again when the white peaches sitting in the paper bag on my counter become ripe!",comment,67416973,3,"

Here's a comment from NYT Cooking:Delish! Subbed fresh mint for the basil. Thanks for the suggestion to mellow the onion in ice water. Never tried that before, and it works. The onion becomes a crunchy element with a gentle onion flavor. No need to hassle about the capers. I just threw in a few of the regular little ones I had in the refrigerator and they really topped the dish off nicely. Can’t wait to make this again when the white peaches sitting in the paper bag on my counter become ripe!

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",positive_user_describing_changes
0,Ligaya Mishan,https://cooking.nytimes.com/recipes/1027054-melon-salad-with-nectarines-tomatoes-and-basil,"Melon Salad With Nectarines, Tomatoes and Basil  Recipe",5(331),Caper…leaves? Today I purchased both fresh curry and perilla leaves. I have NEVER heard of caper leaves. What?,comment,72117135,2,"

Here's a comment from NYT Cooking:Caper…leaves? Today I purchased both fresh curry and perilla leaves. I have NEVER heard of caper leaves. What?

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",thinks_ingredients_hard_to_find
0,Ligaya Mishan,https://cooking.nytimes.com/recipes/1027054-melon-salad-with-nectarines-tomatoes-and-basil,"Melon Salad With Nectarines, Tomatoes and Basil  Recipe",5(331),"For once I found a recipe that looks as attractive when made at home as shown in the charming NYT Cooking image!
A few thoughts:
Vinegar not needed due to acidity of the lemon.
Mint is also a nice addition with the basil.
Why cut capers in half? No need!
Yellow watermelon, now availble at Trader Joe's, is a nice addition, replacing the nectarine.
Passed on the onion.
Made it exactly as written and without the layering of oil/lemon strategy. Both are great.",comment,144003363,2,"

Here's a comment from NYT Cooking:For once I found a recipe that looks as attractive when made at home as shown in the charming NYT Cooking image!
A few thoughts:
Vinegar not needed due to acidity of the lemon.
Mint is also a nice addition with the basil.
Why cut capers in half? No need!
Yellow watermelon, now availble at Trader Joe's, is a nice addition, replacing the nectarine.
Passed on the onion.
Made it exactly as written and without the layering of oil/lemon strategy. Both are great.

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",positive_user_describing_changes
0,Ligaya Mishan,https://cooking.nytimes.com/recipes/1027054-melon-salad-with-nectarines-tomatoes-and-basil,"Melon Salad With Nectarines, Tomatoes and Basil  Recipe",5(331),"One of the best things we’ve made here.  Perfect combination of salty and sweet, and a wonderful expression of summer.  We followed the recipe but omitted the onion.  It was perfect, and I can easily imagine using different fruits as others have done.",comment,7417379,2,"

Here's a comment from NYT Cooking:One of the best things we’ve made here.  Perfect combination of salty and sweet, and a wonderful expression of summer.  We followed the recipe but omitted the onion.  It was perfect, and I can easily imagine using different fruits as others have done.

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",positive_user_describing_changes
0,Ligaya Mishan,https://cooking.nytimes.com/recipes/1027054-melon-salad-with-nectarines-tomatoes-and-basil,"Melon Salad With Nectarines, Tomatoes and Basil  Recipe",5(331),"I’ve never been compelled to comment on a recipe before this one—this was exceptional in so many ways. Like others, I scanned the recipe and measured with vibes. So little effort for so much payoff. Summer bursting forth with every mouthful. Farmer’s market nectarines and sungolds made it all the better!",comment,94209022,2,"

Here's a comment from NYT Cooking:I’ve never been compelled to comment on a recipe before this one—this was exceptional in so many ways. Like others, I scanned the recipe and measured with vibes. So little effort for so much payoff. Summer bursting forth with every mouthful. Farmer’s market nectarines and sungolds made it all the better!

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",positive_user_describing_changes
0,Ligaya Mishan,https://cooking.nytimes.com/recipes/1027054-melon-salad-with-nectarines-tomatoes-and-basil,"Melon Salad With Nectarines, Tomatoes and Basil  Recipe",5(331),"Wonderful recipe!  I switched out the Melon for large grilled gulf shrimp, the nectarines were replaced by some great homemade pappardelle, 86'd the capers and added 8 crushed garlic cloves to the olive oil and red peppers and warmed over a low heat.  Tossed the shrimp and cherry tomatoes with the prepared al dente pappardelle, topped it with shaved Pecorino and julienned basil and black pepper.  Now my go to.",comment,33894286,1,"

Here's a comment from NYT Cooking:Wonderful recipe!  I switched out the Melon for large grilled gulf shrimp, the nectarines were replaced by some great homemade pappardelle, 86'd the capers and added 8 crushed garlic cloves to the olive oil and red peppers and warmed over a low heat.  Tossed the shrimp and cherry tomatoes with the prepared al dente pappardelle, topped it with shaved Pecorino and julienned basil and black pepper.  Now my go to.

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",positive_user_describing_changes
0,Ligaya Mishan,https://cooking.nytimes.com/recipes/1027054-melon-salad-with-nectarines-tomatoes-and-basil,"Melon Salad With Nectarines, Tomatoes and Basil  Recipe",5(331),Used a peach balsamic vinegar and cucumber chunks as I did not have nectarines and also added some fresh mint leaves with the basil. Looks very flavor and texture!,comment,63445958,1,"

Here's a comment from NYT Cooking:Used a peach balsamic vinegar and cucumber chunks as I did not have nectarines and also added some fresh mint leaves with the basil. Looks very flavor and texture!

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",positive_user_describing_changes
0,Ligaya Mishan,https://cooking.nytimes.com/recipes/1027054-melon-salad-with-nectarines-tomatoes-and-basil,"Melon Salad With Nectarines, Tomatoes and Basil  Recipe",5(331),This was great. I also added a little watermelon.,comment,43028663,1,"

Here's a comment from NYT Cooking:This was great. I also added a little watermelon.

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",positive_user_describing_changes
0,Ligaya Mishan,https://cooking.nytimes.com/recipes/1027054-melon-salad-with-nectarines-tomatoes-and-basil,"Melon Salad With Nectarines, Tomatoes and Basil  Recipe",5(331),Utterly gorgeous salad. Must use all the right ingredients though. Layering of salt is important. Then the result will NOT be boring but a quality served at top restaurants. Do use the best ripe fruits and do use the sweet onions!,comment,63464821,1,"

Here's a comment from NYT Cooking:Utterly gorgeous salad. Must use all the right ingredients though. Layering of salt is important. Then the result will NOT be boring but a quality served at top restaurants. Do use the best ripe fruits and do use the sweet onions!

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",positive_user_made_as_written
