index,author,url,recipeTitle,recipeRating,commentBody,commentType,userID,commentRecommendations,prompt,ai_guess
0,Lisa Donovan,https://cooking.nytimes.com/recipes/1027595-baba-au-rhum-savarin,Baba au Rhum Savarin Recipe,5(39),"This was a great holiday party cake. I changed the glaze to use peach jalapeño jam. That gave it a nice punch of spiciness. Definitely included the shared cherries, which were nice, but perhaps a little boozy overboard.",comment,27274972,1,"

Here's a comment from NYT Cooking:This was a great holiday party cake. I changed the glaze to use peach jalapeño jam. That gave it a nice punch of spiciness. Definitely included the shared cherries, which were nice, but perhaps a little boozy overboard.

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",positive_user_describing_changes
0,Lisa Donovan,https://cooking.nytimes.com/recipes/1027595-baba-au-rhum-savarin,Baba au Rhum Savarin Recipe,5(39),Is this the same thing called a Rum Baba on the great British baking show? Sounds like it to me.,comment,52234603,1,"

Here's a comment from NYT Cooking:Is this the same thing called a Rum Baba on the great British baking show? Sounds like it to me.

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",question
0,Lisa Donovan,https://cooking.nytimes.com/recipes/1027595-baba-au-rhum-savarin,Baba au Rhum Savarin Recipe,5(39),"The cake pictured is sans creme chantilly, yes?",comment,34878951,1,"

Here's a comment from NYT Cooking:The cake pictured is sans creme chantilly, yes?

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",question
0,Lisa Donovan,https://cooking.nytimes.com/recipes/1027595-baba-au-rhum-savarin,Baba au Rhum Savarin Recipe,5(39),Was a fun project bake during the Christmas season. Was a big hit at our dinner—the candied fruit and whipped cream really make a difference in the end product.,comment,67718922,1,"

Here's a comment from NYT Cooking:Was a fun project bake during the Christmas season. Was a big hit at our dinner—the candied fruit and whipped cream really make a difference in the end product.

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",positive_user_made_as_written
0,Lisa Donovan,https://cooking.nytimes.com/recipes/1027595-baba-au-rhum-savarin,Baba au Rhum Savarin Recipe,5(39),"I loved Baba au Rhum when I lived in France, so I thought I should try this recipe for a New Year's Eve party. I made it several days before, stopping with Step 11. Kept it in the fridge and finished it the evening of the party - it was moist and delicious and celebratory! Big hit with the friends, several of whom have also lived in France. We all agreed I should make this again.",comment,67951123,1,"

Here's a comment from NYT Cooking:I loved Baba au Rhum when I lived in France, so I thought I should try this recipe for a New Year's Eve party. I made it several days before, stopping with Step 11. Kept it in the fridge and finished it the evening of the party - it was moist and delicious and celebratory! Big hit with the friends, several of whom have also lived in France. We all agreed I should make this again.

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",positive_user_describing_changes
0,Lisa Donovan,https://cooking.nytimes.com/recipes/1027595-baba-au-rhum-savarin,Baba au Rhum Savarin Recipe,5(39),"Does the picture represent one giant mold, or does it consist of two molds?  When I look up savarin ring mold, I find nothing as complex as what is pictured in the photo.",comment,1305052,0,"

Here's a comment from NYT Cooking:Does the picture represent one giant mold, or does it consist of two molds?  When I look up savarin ring mold, I find nothing as complex as what is pictured in the photo.

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",question
0,Lisa Donovan,https://cooking.nytimes.com/recipes/1027595-baba-au-rhum-savarin,Baba au Rhum Savarin Recipe,5(39),how do you get the lady fingers around the savorin or bundt?,comment,60142103,0,"

Here's a comment from NYT Cooking:how do you get the lady fingers around the savorin or bundt?

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",question
0,Lisa Donovan,https://cooking.nytimes.com/recipes/1027595-baba-au-rhum-savarin,Baba au Rhum Savarin Recipe,5(39),@Harry  my thoughts exactly. are those lady fingers? around the bundt?,comment,60142103,0,"

Here's a comment from NYT Cooking:@Harry  my thoughts exactly. are those lady fingers? around the bundt?

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",user_responding_to_other_user
0,Lisa Donovan,https://cooking.nytimes.com/recipes/1027595-baba-au-rhum-savarin,Baba au Rhum Savarin Recipe,5(39),"I want the Bundt pan, alas, can't afford it.",comment,93060856,0,"

Here's a comment from NYT Cooking:I want the Bundt pan, alas, can't afford it.

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",maybe_not_about_the_recipe
0,Lisa Donovan,https://cooking.nytimes.com/recipes/1027595-baba-au-rhum-savarin,Baba au Rhum Savarin Recipe,5(39),"I’m not one to make things with yeast due to the numerous rising failures I’ve endured. But hey— it’s a new year! So I made this yesterday. And, per usual, I could not discern if the dough had actually risen, both times. But I persevered, soaked it over night in a container, and voila! It turned out deliciously— even though I’m unsure the dough ever doubled. One more thing— it cracked open a bit at the top during baking, like bread would do.",comment,55440886,0,"

Here's a comment from NYT Cooking:I’m not one to make things with yeast due to the numerous rising failures I’ve endured. But hey— it’s a new year! So I made this yesterday. And, per usual, I could not discern if the dough had actually risen, both times. But I persevered, soaked it over night in a container, and voila! It turned out deliciously— even though I’m unsure the dough ever doubled. One more thing— it cracked open a bit at the top during baking, like bread would do.

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",positive_user_describing_changes
0,Lisa Donovan,https://cooking.nytimes.com/recipes/1027595-baba-au-rhum-savarin,Baba au Rhum Savarin Recipe,5(39),"This was fantastic but I found the amount of syrup to be a bit much for the cake. It started cracking so I tied it together with plastic wrap and refrigerated it for a few hours, then stuck it together with glaze and yes, I strained the glaze before using it, served it with whipped cream rosettes and decorated with morello cherries. It was wildly popular at our New Years Eve party.",comment,56943837,0,"

Here's a comment from NYT Cooking:This was fantastic but I found the amount of syrup to be a bit much for the cake. It started cracking so I tied it together with plastic wrap and refrigerated it for a few hours, then stuck it together with glaze and yes, I strained the glaze before using it, served it with whipped cream rosettes and decorated with morello cherries. It was wildly popular at our New Years Eve party.

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",positive_user_describing_changes
0,Lisa Donovan,https://cooking.nytimes.com/recipes/1027595-baba-au-rhum-savarin,Baba au Rhum Savarin Recipe,5(39),"I made this wonderful cake for New Years Eve and followed the recipe carefully - except I added the rum to the rest of the sirup after cooling down. I believe that using ingredients at room temperature is very important. I also found there was too much sirup, but sifted it and used it for macerating a mixture of berries. It was perfect and will make it again.",comment,161154610,0,"

Here's a comment from NYT Cooking:I made this wonderful cake for New Years Eve and followed the recipe carefully - except I added the rum to the rest of the sirup after cooling down. I believe that using ingredients at room temperature is very important. I also found there was too much sirup, but sifted it and used it for macerating a mixture of berries. It was perfect and will make it again.

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",positive_user_describing_changes
0,Lisa Donovan,https://cooking.nytimes.com/recipes/1027595-baba-au-rhum-savarin,Baba au Rhum Savarin Recipe,5(39),"The risen dough resulting from 1 2/3 cup of flour barely filled the bottom of my  10 cup bundt pan. Others here claim good results, not my experience.",comment,27532853,0,"

Here's a comment from NYT Cooking:The risen dough resulting from 1 2/3 cup of flour barely filled the bottom of my  10 cup bundt pan. Others here claim good results, not my experience.

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",thinks_recipe_is_flawed_due_to_technique_or_equipment
0,Lisa Donovan,https://cooking.nytimes.com/recipes/1027595-baba-au-rhum-savarin,Baba au Rhum Savarin Recipe,5(39),"@Carol

You can find the baking ring mould at William Sonoma or Sur La Table and other fine boutiques that cater towards the bakers and chefs in all of us that love cooking and baking. I hope you find what you like and more!",comment,73211923,0,"

Here's a comment from NYT Cooking:@Carol

You can find the baking ring mould at William Sonoma or Sur La Table and other fine boutiques that cater towards the bakers and chefs in all of us that love cooking and baking. I hope you find what you like and more!

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",user_responding_to_other_user
0,Lisa Donovan,https://cooking.nytimes.com/recipes/1027595-baba-au-rhum-savarin,Baba au Rhum Savarin Recipe,5(39),"PLEASE, where can I find the baking pan with that shape!!!!?????",comment,108941588,0,"

Here's a comment from NYT Cooking:PLEASE, where can I find the baking pan with that shape!!!!?????

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",question
1,Lisa Donovan,https://cooking.nytimes.com/recipes/1027525-vegan-biscuits,Vegan Biscuits Recipe,4(25),Have been in deprivation from Guerilla Bizcuits since leaving Nashville—I’m not vegan but these are the best biscuits I’ve had. Can’t tell you how excited I am for the recipe!!!!,comment,293174690,17,"

Here's a comment from NYT Cooking:Have been in deprivation from Guerilla Bizcuits since leaving Nashville—I’m not vegan but these are the best biscuits I’ve had. Can’t tell you how excited I am for the recipe!!!!

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",maybe_not_about_the_recipe
1,Lisa Donovan,https://cooking.nytimes.com/recipes/1027525-vegan-biscuits,Vegan Biscuits Recipe,4(25),Seems weird to add baking powder and salt to a recipe that uses self-rising flour.  Self-rising flour is just what it says. It already contains the necessary baking powder and salt perfectly blened in for making biscuits. Southerners have been using it for more than 100 years for daily biscuit baking. No need for more leavening and salt.,comment,19396069,6,"

Here's a comment from NYT Cooking:Seems weird to add baking powder and salt to a recipe that uses self-rising flour.  Self-rising flour is just what it says. It already contains the necessary baking powder and salt perfectly blened in for making biscuits. Southerners have been using it for more than 100 years for daily biscuit baking. No need for more leavening and salt.

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",thinks_recipe_is_flawed_due_to_technique_or_equipment
1,Lisa Donovan,https://cooking.nytimes.com/recipes/1027525-vegan-biscuits,Vegan Biscuits Recipe,4(25),I agree these are some of the best biscuits in a city w great biscuits!  (Also check out Scuits).  Wouldn’t worry about redundant ingredients- Zach has it down perfectly!,comment,55489023,1,"

Here's a comment from NYT Cooking:I agree these are some of the best biscuits in a city w great biscuits!  (Also check out Scuits).  Wouldn’t worry about redundant ingredients- Zach has it down perfectly!

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",maybe_not_about_the_recipe
1,Lisa Donovan,https://cooking.nytimes.com/recipes/1027525-vegan-biscuits,Vegan Biscuits Recipe,4(25),"— Microsoft Copilot with GPT-5 — told me how to approximate Lily White flour using the more available to me up North King Arthur flours

<a href=""https://copilot.microsoft.com/shares/GNh8hGZZrCTUXckysqzfD"" target=""_blank"">https://copilot.microsoft.com/shares/GNh8hGZZrCTUXckysqzfD</a>",comment,20759358,0,"

Here's a comment from NYT Cooking:— Microsoft Copilot with GPT-5 — told me how to approximate Lily White flour using the more available to me up North King Arthur flours

<a href=""https://copilot.microsoft.com/shares/GNh8hGZZrCTUXckysqzfD"" target=""_blank"">https://copilot.microsoft.com/shares/GNh8hGZZrCTUXckysqzfD</a>

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",thinks_ingredients_hard_to_find
1,Lisa Donovan,https://cooking.nytimes.com/recipes/1027525-vegan-biscuits,Vegan Biscuits Recipe,4(25),Why not use vegetable shortening and get a great biscuit???,comment,60673065,0,"

Here's a comment from NYT Cooking:Why not use vegetable shortening and get a great biscuit???

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",question
1,Lisa Donovan,https://cooking.nytimes.com/recipes/1027525-vegan-biscuits,Vegan Biscuits Recipe,4(25),"I've been making these for years... no, actually... decades..., only with water and regular flour (1tbs per 2 cups of flour).  I use butter sometimes... Earth Balance sometimes.... sometimes a mixture of the 2... sometimes milk... sometimes cream... sometimes add some sugar for shortcake... sometimes cheese for a cheesy biscuit.  They are endlessly variable.  I usually don't even let the dough rest.  I just flatten it out, cut the biscuits and bake.  They are basically foolproof.",comment,171732227,0,"

Here's a comment from NYT Cooking:I've been making these for years... no, actually... decades..., only with water and regular flour (1tbs per 2 cups of flour).  I use butter sometimes... Earth Balance sometimes.... sometimes a mixture of the 2... sometimes milk... sometimes cream... sometimes add some sugar for shortcake... sometimes cheese for a cheesy biscuit.  They are endlessly variable.  I usually don't even let the dough rest.  I just flatten it out, cut the biscuits and bake.  They are basically foolproof.

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",positive_user_describing_changes
