index,author,url,recipeTitle,recipeRating,commentBody,commentType,userID,commentRecommendations,prompt,ai_guess
0,Eric Kim,https://cooking.nytimes.com/recipes/782421389-spaghetti-aglio-olio-with-zucchini,Spaghetti Aglio Olio With Zucchini Recipe,5(60),Made this last night. It was fantastic and a great way to use up farmer’s market zucchini. I also had some squash blossoms I needed to use so I fried them up and put on the accompanying salad.,comment,60137455,1,"

Here's a comment from NYT Cooking:Made this last night. It was fantastic and a great way to use up farmer’s market zucchini. I also had some squash blossoms I needed to use so I fried them up and put on the accompanying salad.

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",positive_user_describing_changes
0,Eric Kim,https://cooking.nytimes.com/recipes/782421389-spaghetti-aglio-olio-with-zucchini,Spaghetti Aglio Olio With Zucchini Recipe,5(60),This is also excellent with fresh mint & pecorino romano and a classic neapolitan summer pasta,comment,89075090,1,"

Here's a comment from NYT Cooking:This is also excellent with fresh mint & pecorino romano and a classic neapolitan summer pasta

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",positive_user_describing_changes
0,Eric Kim,https://cooking.nytimes.com/recipes/782421389-spaghetti-aglio-olio-with-zucchini,Spaghetti Aglio Olio With Zucchini Recipe,5(60),"So simple, so good. I made this exactly as the recipe read.  We loved it. So flavorful.",comment,35385696,1,"

Here's a comment from NYT Cooking:So simple, so good. I made this exactly as the recipe read.  We loved it. So flavorful.

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",positive_user_made_as_written
0,Eric Kim,https://cooking.nytimes.com/recipes/782421389-spaghetti-aglio-olio-with-zucchini,Spaghetti Aglio Olio With Zucchini Recipe,5(60),"I loved the flavor, cooking method, the chilis and parsley. Just not sure I’m sold on the zucchini “batons.” I know it’s the point of the recipe, but I’d personally prefer slices, or maybe even grated zucchini which would blend in with the pasta more. The batons were just awkward to eat in this context.",comment,74658399,1,"

Here's a comment from NYT Cooking:I loved the flavor, cooking method, the chilis and parsley. Just not sure I’m sold on the zucchini “batons.” I know it’s the point of the recipe, but I’d personally prefer slices, or maybe even grated zucchini which would blend in with the pasta more. The batons were just awkward to eat in this context.

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",thinks_recipe_is_flawed_due_to_technique_or_equipment
0,Eric Kim,https://cooking.nytimes.com/recipes/782421389-spaghetti-aglio-olio-with-zucchini,Spaghetti Aglio Olio With Zucchini Recipe,5(60),I would personally sauté (or maybe even roast) that zucchini until it was brown.  I've never been a fan of slithery zucchini.  Plus the flavor of the zucchini comes out.,comment,171732227,0,"

Here's a comment from NYT Cooking:I would personally sauté (or maybe even roast) that zucchini until it was brown.  I've never been a fan of slithery zucchini.  Plus the flavor of the zucchini comes out.

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",thinks_recipe_is_flawed_due_to_technique_or_equipment
0,Eric Kim,https://cooking.nytimes.com/recipes/782421389-spaghetti-aglio-olio-with-zucchini,Spaghetti Aglio Olio With Zucchini Recipe,5(60),Return the pasta to the pot to evaporate residual moisture? What about finishing the pasta in the sauce instead?,comment,36309416,0,"

Here's a comment from NYT Cooking:Return the pasta to the pot to evaporate residual moisture? What about finishing the pasta in the sauce instead?

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",question
0,Eric Kim,https://cooking.nytimes.com/recipes/782421389-spaghetti-aglio-olio-with-zucchini,Spaghetti Aglio Olio With Zucchini Recipe,5(60),A half pound of spaghetti should be more than enough for 4 servings.,comment,61681354,0,"

Here's a comment from NYT Cooking:A half pound of spaghetti should be more than enough for 4 servings.

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",maybe_not_about_the_recipe
0,Eric Kim,https://cooking.nytimes.com/recipes/782421389-spaghetti-aglio-olio-with-zucchini,Spaghetti Aglio Olio With Zucchini Recipe,5(60),Can pattypan summer squash be used and cooked the same way?,comment,53392174,0,"

Here's a comment from NYT Cooking:Can pattypan summer squash be used and cooked the same way?

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",question
0,Eric Kim,https://cooking.nytimes.com/recipes/782421389-spaghetti-aglio-olio-with-zucchini,Spaghetti Aglio Olio With Zucchini Recipe,5(60),"Such an easy recipe and absolutely perfect for the dog days of summer (I know it's June, but we're in a heat wave, give me a break!). Cooked this up after a Sunday at the pool, and the zucchini was stellar. I'm a big fan of the amount of parsley in this and I loved the kick from the chiles de árbol. I left the seeds in because I'm a maniac, and it made the pasta very spicy, which was nice for me.",comment,93564945,0,"

Here's a comment from NYT Cooking:Such an easy recipe and absolutely perfect for the dog days of summer (I know it's June, but we're in a heat wave, give me a break!). Cooked this up after a Sunday at the pool, and the zucchini was stellar. I'm a big fan of the amount of parsley in this and I loved the kick from the chiles de árbol. I left the seeds in because I'm a maniac, and it made the pasta very spicy, which was nice for me.

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",positive_user_describing_changes
0,Eric Kim,https://cooking.nytimes.com/recipes/782421389-spaghetti-aglio-olio-with-zucchini,Spaghetti Aglio Olio With Zucchini Recipe,5(60),I greatly dislike parsley. Can I substitute some cooked spinach?,comment,74939549,0,"

Here's a comment from NYT Cooking:I greatly dislike parsley. Can I substitute some cooked spinach?

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",question
0,Eric Kim,https://cooking.nytimes.com/recipes/782421389-spaghetti-aglio-olio-with-zucchini,Spaghetti Aglio Olio With Zucchini Recipe,5(60),"Do y'all cook the dried peppers in oil as the recipe instructs?  Most times I use dried peppers, I reconstitute them (e.g. for Mexican salsas).",comment,87908018,0,"

Here's a comment from NYT Cooking:Do y'all cook the dried peppers in oil as the recipe instructs?  Most times I use dried peppers, I reconstitute them (e.g. for Mexican salsas).

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",question
0,Eric Kim,https://cooking.nytimes.com/recipes/782421389-spaghetti-aglio-olio-with-zucchini,Spaghetti Aglio Olio With Zucchini Recipe,5(60),Has anyone done this without pasta? This sounds great but I'm thinking without the pasta is better for me.,comment,141236752,0,"

Here's a comment from NYT Cooking:Has anyone done this without pasta? This sounds great but I'm thinking without the pasta is better for me.

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",question
0,Eric Kim,https://cooking.nytimes.com/recipes/782421389-spaghetti-aglio-olio-with-zucchini,Spaghetti Aglio Olio With Zucchini Recipe,5(60),"This was absolutely delicious! The classic aglio olio flavor was captured perfectly (just the same way my Nonni used to prepare it!) but the addition of zucchini and parsley really brightened the dish.  Loved the zucchini wedge-a great alternative to slicing! 
I used bucatini and red pepper flakes and I will absolutely make this again and again!!",comment,86188822,0,"

Here's a comment from NYT Cooking:This was absolutely delicious! The classic aglio olio flavor was captured perfectly (just the same way my Nonni used to prepare it!) but the addition of zucchini and parsley really brightened the dish.  Loved the zucchini wedge-a great alternative to slicing! 
I used bucatini and red pepper flakes and I will absolutely make this again and again!!

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",positive_user_describing_changes
0,Eric Kim,https://cooking.nytimes.com/recipes/782421389-spaghetti-aglio-olio-with-zucchini,Spaghetti Aglio Olio With Zucchini Recipe,5(60),"Loving the simplicity of the prep, and can imagine the taste before I even do the dish.

I just picked up a package of spaghetti made with squid ink that I think will be perfect with the other ingredients.

Thank you!",comment,287604670,0,"

Here's a comment from NYT Cooking:Loving the simplicity of the prep, and can imagine the taste before I even do the dish.

I just picked up a package of spaghetti made with squid ink that I think will be perfect with the other ingredients.

Thank you!

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",positive_user_describing_changes
1,Eric Kim,https://cooking.nytimes.com/recipes/779393454-vietnamese-inspired-roast-chicken,Vietnamese-Inspired Roast Chicken Recipe,5(251),"Hi Eric, can I make a general plea from readers who don’t live in the USA? (I’m in Australia). We don’t have anything called ‘kosher’ salt. And by giving quantities by volume we have no idea how much salt to use. So please - to all American recipe writers - give us quantities - especially of salt - in grams. 
Looking forward to trying the recipe. Seems like a refinement of my longtime fave, from Judy Rogers’ Zuni Café Cookbook.",comment,7276048,79,"

Here's a comment from NYT Cooking:Hi Eric, can I make a general plea from readers who don’t live in the USA? (I’m in Australia). We don’t have anything called ‘kosher’ salt. And by giving quantities by volume we have no idea how much salt to use. So please - to all American recipe writers - give us quantities - especially of salt - in grams. 
Looking forward to trying the recipe. Seems like a refinement of my longtime fave, from Judy Rogers’ Zuni Café Cookbook.

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",thinks_ingredients_hard_to_find
1,Eric Kim,https://cooking.nytimes.com/recipes/779393454-vietnamese-inspired-roast-chicken,Vietnamese-Inspired Roast Chicken Recipe,5(251),"I have to say this blew me away.  Well done Eric.  I actually adapted it for two bone-in breasts which I elevated on top of the aromatics and cooked for about 35 minutes.  I still ended up using the same amount water which made for an excellent, deeply caramelized jus.  Crispy skin, unbelievably moist and flavorful.  Paired with roasted sweet potato which worked very well.  The pan roasted onion also came out sweet and delicious and became part of the meal.  I’ll be doing this again for sure.  Bravo.",comment,86831783,66,"

Here's a comment from NYT Cooking:I have to say this blew me away.  Well done Eric.  I actually adapted it for two bone-in breasts which I elevated on top of the aromatics and cooked for about 35 minutes.  I still ended up using the same amount water which made for an excellent, deeply caramelized jus.  Crispy skin, unbelievably moist and flavorful.  Paired with roasted sweet potato which worked very well.  The pan roasted onion also came out sweet and delicious and became part of the meal.  I’ll be doing this again for sure.  Bravo.

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",positive_user_describing_changes
1,Eric Kim,https://cooking.nytimes.com/recipes/779393454-vietnamese-inspired-roast-chicken,Vietnamese-Inspired Roast Chicken Recipe,5(251),Wondering how to translate this to a spatchcocked bird?,comment,111561069,39,"

Here's a comment from NYT Cooking:Wondering how to translate this to a spatchcocked bird?

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",question
1,Eric Kim,https://cooking.nytimes.com/recipes/779393454-vietnamese-inspired-roast-chicken,Vietnamese-Inspired Roast Chicken Recipe,5(251),"Long time Eric Kim fan girl, first time commenter. My whole family (young kids included!) said this was the best chicken I’ve ever made. Tasted like pho, such a dream. I went in to baste about halfway through and there wasn’t a ton of liquid so I added some white wine - otherwise followed exactly. Thank you!",comment,43539187,26,"

Here's a comment from NYT Cooking:Long time Eric Kim fan girl, first time commenter. My whole family (young kids included!) said this was the best chicken I’ve ever made. Tasted like pho, such a dream. I went in to baste about halfway through and there wasn’t a ton of liquid so I added some white wine - otherwise followed exactly. Thank you!

Choose the single most specific category that applies from this list:

positive_user_made_as_written
positive_user_describing_changes
thinks_recipe_is_flawed_due_to_flavor
thinks_recipe_is_flawed_due_to_technique_or_equipment
thinks_recipe_is_flawed_due_to_cooking_time
thinks_recipe_is_inauthentic
thinks_ingredients_hard_to_find
user_responding_to_other_user
question
maybe_not_about_the_recipe

Prioritize structural recipe suggestions over general experience.
",positive_user_describing_changes
